dia_semana;uf;br;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;condicao_metereologica;pessoas;mortos;feridos;veiculos
sexta-feira;SC;101;PALHOCA;Acessar a via sem observar a presenca dos outros veiculos;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
sexta-feira;SC;280;SAO FRANCISCO DO SUL;Reacao tardia ou ineficiente do condutor;Colisao transversal;Com Vitimas Feridas;Pleno dia;Nublado;2;0;1;2
sabado;SC;101;ICARA;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
sexta-feira;SC;101;TUBARAO;Frear bruscamente;Colisao com objeto;Com Vitimas Feridas;Pleno dia;Nublado;1;0;1;1
sexta-feira;SC;282;IRACEMINHA;Ausencia de reacao do condutor;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
sexta-feira;SC;470;RIO DO SUL;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;1;2
segunda-feira;SC;282;RANCHO QUEIMADO;Velocidade Incompativel;Colisao frontal;Com Vitimas Fatais;Plena Noite;Garoa/Chuvisco;2;1;0;2
sexta-feira;SC;101;SAO JOSE;Trafegar com motocicleta (ou similar) entre as faixas;Colisao traseira;Com Vitimas Feridas;Pleno dia;Chuva;2;0;2;2
sexta-feira;SC;282;RANCHO QUEIMADO;Velocidade Incompativel;Colisao frontal;Com Vitimas Feridas;Pleno dia;Chuva;6;0;4;3
sexta-feira;SC;470;POUSO REDONDO;Ingestao de alcool pelo condutor;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;5;0;3;3
sexta-feira;SC;470;POUSO REDONDO;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
sexta-feira;SC;470;NAVEGANTES;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Anoitecer;Nublado;2;0;1;2
sexta-feira;SC;470;NAVEGANTES;Ausencia de reacao do condutor;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia;Sol;3;0;2;2
sexta-feira;SC;282;PALHOCA;Ingestao de alcool pelo condutor;Colisao frontal;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
sexta-feira;SC;470;RIO DO SUL;Velocidade Incompativel;Colisao traseira;Com Vitimas Feridas;Plena Noite;Ceu Claro;4;0;1;3
sexta-feira;SC;101;ITAJAI;Ausencia de reacao do condutor;Colisao lateral mesmo sentido;Com Vitimas Feridas;Plena Noite;Nublado;2;0;1;2
sexta-feira;SC;101;SAO JOSE;Condutor deixou de manter distancia do veiculo da frente;Engavetamento;Com Vitimas Feridas;Plena Noite;Garoa/Chuvisco;4;0;1;3
sexta-feira;SC;101;LAGUNA;Ingestao de alcool pelo condutor;Colisao com objeto;Com Vitimas Feridas;Plena Noite;Ceu Claro;1;0;1;1
sexta-feira;SC;280;GUARAMIRIM;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;2;2
sexta-feira;SC;282;IRACEMINHA;Velocidade Incompativel;Colisao lateral sentido oposto;Com Vitimas Feridas;Pleno dia;Nublado;4;0;1;3
sabado;SC;101;ICARA;Animais na Pista;Atropelamento de Animal;Sem Vitimas;Plena Noite;Ceu Claro;1;0;0;1
sabado;SC;470;INDAIAL;Ingestao de alcool pelo condutor;Saida de leito carrocavel;Com Vitimas Feridas;Plena Noite;Nublado;4;0;3;1
sabado;SC;101;PORTO BELO;Ingestao de alcool pelo condutor;Colisao traseira;Sem Vitimas;Amanhecer;Sol;2;0;0;2
sabado;SC;101;PENHA;Condutor Dormindo;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
sabado;SC;470;APIUNA;Ingestao de alcool pelo condutor;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;2;2
sabado;SC;470;INDAIAL;Ausencia de reacao do condutor;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;1;2
sabado;SC;280;MAFRA;Desrespeitar a preferencia no cruzamento;Colisao frontal;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;1;2
sabado;SC;282;JOACABA;Frear bruscamente;Colisao traseira;Sem Vitimas;Pleno dia;Sol;3;0;0;3
sabado;SC;101;SANTA ROSA DO SUL;Manobra de mudanca de faixa;Atropelamento de Pedestre;Com Vitimas Feridas;Pleno dia;Nublado;2;0;1;1
sabado;SC;282;BOM RETIRO;Velocidade Incompativel;Colisao com objeto;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
sabado;SC;470;RIO DO SUL;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;2;2
sabado;SC;280;GUARAMIRIM;Demais falhas mecanicas ou eletricas;Colisao com objeto;Sem Vitimas;Pleno dia;Ceu Claro;1;0;0;1
sabado;SC;101;ITAPEMA;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
sabado;SC;101;ITAJAI;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
sabado;SC;101;PENHA;Ingestao de substancias psicoativas pelo condutor;Colisao traseira;Com Vitimas Feridas;Pleno dia;Sol;3;0;2;2
sabado;SC;101;GOVERNADOR CELSO RAMOS;Velocidade Incompativel;Colisao com objeto;Com Vitimas Feridas;Pleno dia;Chuva;3;0;3;1
sabado;SC;282;SANTO AMARO DA IMPERATRIZ;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Chuva;3;0;2;2
sabado;SC;101;ITAJAI;Ingestao de substancias psicoativas pelo condutor;Colisao lateral mesmo sentido;Sem Vitimas;Pleno dia;Sol;3;0;0;3
sabado;SC;470;APIUNA;Ingestao de alcool pelo condutor;Colisao lateral sentido oposto;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
sabado;SC;101;ARAQUARI;Velocidade Incompativel;Saida de leito carrocavel;Sem Vitimas;Pleno dia;Nublado;1;0;0;1
sabado;SC;101;ARARANGUA;Reacao tardia ou ineficiente do condutor;Colisao traseira;Com Vitimas Feridas;Plena Noite;Ignorado;3;0;1;3
sabado;SC;282;CHAPECO;Ingestao de alcool pelo condutor;Capotamento;Sem Vitimas;Plena Noite;Ceu Claro;1;0;0;1
sabado;SC;282;SAUDADES;Velocidade Incompativel;Saida de leito carrocavel;Com Vitimas Feridas;Plena Noite;Ceu Claro;1;0;1;1
sabado;SC;470;IBIRAMA;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Feridas;Plena Noite;Ceu Claro;5;0;4;2
sabado;SC;101;JOINVILLE;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Plena Noite;Nublado;2;0;1;2
sabado;SC;282;XANXERE;Ingestao de alcool pelo condutor;Colisao frontal;Com Vitimas Feridas;Plena Noite;Ceu Claro;3;0;3;2
sabado;SC;470;APIUNA;Velocidade Incompativel;Colisao com objeto;Com Vitimas Fatais;Plena Noite;Ceu Claro;1;1;0;1
domingo;SC;101;JOINVILLE;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Plena Noite;Nublado;3;0;2;2
domingo;SC;101;PALHOCA;Ingestao de alcool pelo condutor;Saida de leito carrocavel;Com Vitimas Feridas;Plena Noite;Nublado;1;0;1;1
domingo;SC;101;BARRA VELHA;Desrespeitar a preferencia no cruzamento;Colisao transversal;Sem Vitimas;Plena Noite;Nublado;2;0;0;2
domingo;SC;101;TUBARAO;Ingestao de alcool pelo condutor;Saida de leito carrocavel;Com Vitimas Feridas;Plena Noite;Ceu Claro;1;0;1;1
domingo;SC;101;JOINVILLE;Ingestao de alcool pelo condutor;Colisao com objeto;Com Vitimas Feridas;Plena Noite;Ceu Claro;1;0;1;1
domingo;SC;470;PONTE ALTA;Manobra de mudanca de faixa;Colisao frontal;Com Vitimas Fatais;Plena Noite;Ceu Claro;2;1;1;2
domingo;SC;280;GUARAMIRIM;Manobra de mudanca de faixa;Colisao frontal;Com Vitimas Fatais;Pleno dia;Ceu Claro;3;1;0;3
domingo;SC;101;BALNEARIO CAMBORIU;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;7;0;6;2
domingo;SC;101;SAO JOSE;Demais falhas mecanicas ou eletricas;Tombamento;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;2;1
domingo;SC;101;BIGUACU;Ingestao de alcool pelo condutor;Queda de ocupante de veiculo;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
sexta-feira;SC;282;SANTO AMARO DA IMPERATRIZ;Ingestao de alcool pelo condutor;Colisao com objeto;Com Vitimas Fatais;Plena Noite;Ceu Claro;5;1;1;3
domingo;SC;163;SAO MIGUEL DO OESTE;Velocidade Incompativel;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
domingo;SC;282;LAGES;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Pleno dia;Sol;2;0;1;2
domingo;SC;101;IMBITUBA;Acumulo de oleo sobre o pavimento;Tombamento;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
domingo;SC;101;ITAJAI;Ingestao de alcool pelo condutor;Saida de leito carrocavel;Sem Vitimas;Anoitecer;Ceu Claro;2;0;0;2
domingo;SC;470;BRUNOPOLIS;Manobra de mudanca de faixa;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia;Ceu Claro;5;0;2;2
domingo;SC;101;CAPIVARI DE BAIXO;Velocidade Incompativel;Tombamento;Com Vitimas Feridas;Plena Noite;Ceu Claro;1;0;1;1
domingo;SC;470;CURITIBANOS;Manobra de mudanca de faixa;Colisao frontal;Com Vitimas Feridas;Plena Noite;Nublado;2;0;1;2
domingo;SC;280;ARAQUARI;Obras na pista;Saida de leito carrocavel;Com Vitimas Feridas;Plena Noite;Chuva;2;0;1;1
segunda-feira;SC;101;JOINVILLE;Manobra de mudanca de faixa;Colisao lateral mesmo sentido;Com Vitimas Feridas;Amanhecer;Nublado;2;0;1;2
segunda-feira;SC;470;GASPAR;Reacao tardia ou ineficiente do condutor;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;4;0;2;3
segunda-feira;SC;101;ARAQUARI;Reacao tardia ou ineficiente do condutor;Colisao traseira;Sem Vitimas;Pleno dia;Ceu Claro;2;0;0;2
segunda-feira;SC;101;SAO JOSE;Demais falhas mecanicas ou eletricas;Queda de ocupante de veiculo;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;2;1
segunda-feira;SC;470;BLUMENAU;Conversao proibida;Colisao transversal;Com Vitimas Feridas;Pleno dia;Sol;2;0;1;2
quinta-feira;SC;101;SAO JOSE;Trafegar com motocicleta (ou similar) entre as faixas;Colisao traseira;Sem Vitimas;Pleno dia;Ceu Claro;2;0;0;2
segunda-feira;SC;280;JARAGUA DO SUL;Trafegar com motocicleta (ou similar) entre as faixas;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
quinta-feira;SC;101;PALHOCA;Reacao tardia ou ineficiente do condutor;Colisao traseira;Sem Vitimas;Plena Noite;Nublado;2;0;0;2
segunda-feira;SC;282;PALHOCA;Transitar no acostamento;Colisao frontal;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
segunda-feira;SC;470;IBIRAMA;Ultrapassagem Indevida;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Nublado;1;0;1;1
sabado;SC;116;PAPANDUVA;Transitar na contramao;Colisao frontal;Com Vitimas Feridas;Plena Noite;Nublado;3;0;2;2
segunda-feira;SC;101;ITAPEMA;Demais falhas mecanicas ou eletricas;Incendio;Sem Vitimas;Pleno dia;Ceu Claro;1;0;0;1
segunda-feira;SC;101;SAO JOSE;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Sem Vitimas;Anoitecer;Nublado;3;0;0;2
segunda-feira;SC;101;ITAJAI;Ingestao de alcool pelo condutor;Saida de leito carrocavel;Sem Vitimas;Plena Noite;Ceu Claro;1;0;0;1
segunda-feira;SC;282;BOM RETIRO;Transitar na contramao;Colisao frontal;Com Vitimas Fatais;Pleno dia;Ceu Claro;3;1;1;2
segunda-feira;SC;101;BIGUACU;Objeto estatico sobre o leito carrocavel;Colisao com objeto;Com Vitimas Feridas;Plena Noite;Nublado;1;0;1;1
segunda-feira;SC;282;CATANDUVAS;Transitar na contramao;Colisao lateral sentido oposto;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;2;2
segunda-feira;SC;101;ITAJAI;Demais falhas mecanicas ou eletricas;Queda de ocupante de veiculo;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;2;1
segunda-feira;SC;101;BALNEARIO CAMBORIU;Reacao tardia ou ineficiente do condutor;Capotamento;Com Vitimas Feridas;Plena Noite;Nublado;4;0;4;1
segunda-feira;SC;101;ITAJAI;Reacao tardia ou ineficiente do condutor;Colisao traseira;Com Vitimas Feridas;Plena Noite;Nublado;3;0;1;3
segunda-feira;SC;280;SAO BENTO DO SUL;Reacao tardia ou ineficiente do condutor;Colisao com objeto;Sem Vitimas;Plena Noite;Garoa/Chuvisco;1;0;0;1
terca-feira;SC;282;SAO JOSE;Acumulo de agua sobre o pavimento;Colisao traseira;Com Vitimas Feridas;Plena Noite;Chuva;2;0;1;2
segunda-feira;SC;101;SAO JOSE;Chuva;Queda de ocupante de veiculo;Com Vitimas Feridas;Plena Noite;Chuva;1;0;1;1
terca-feira;SC;101;ITAPEMA;Acumulo de agua sobre o pavimento;Colisao com objeto;Com Vitimas Feridas;Plena Noite;Chuva;1;0;1;1
terca-feira;SC;101;MARACAJA;Ingestao de alcool pelo condutor;Colisao traseira;Sem Vitimas;Amanhecer;Ceu Claro;2;0;0;2
terca-feira;SC;470;BLUMENAU;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;1;2
terca-feira;SC;470;APIUNA;Condutor Dormindo;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Sol;1;0;1;1
terca-feira;SC;470;INDAIAL;Retorno proibido;Colisao transversal;Com Vitimas Feridas;Pleno dia;Nublado;2;0;1;2
terca-feira;SC;101;BALNEARIO CAMBORIU;Reacao tardia ou ineficiente do condutor;Colisao com objeto;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;2;1
quarta-feira;SC;101;BALNEARIO CAMBORIU;Demais falhas mecanicas ou eletricas;Tombamento;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;2;1
terca-feira;SC;101;PALHOCA;Condutor deixou de manter distancia do veiculo da frente;Queda de ocupante de veiculo;Com Vitimas Fatais;Pleno dia;Ceu Claro;3;1;0;2
terca-feira;SC;280;CORUPA;Problema com o freio;Tombamento;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
terca-feira;SC;101;ICARA;Manobra de mudanca de faixa;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;2;1
terca-feira;SC;280;ARAQUARI;Trafegar com motocicleta (ou similar) entre as faixas;Colisao frontal;Com Vitimas Feridas;Pleno dia;Sol;2;0;1;2
terca-feira;SC;282;XANXERE;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Pleno dia;Sol;2;0;1;2
terca-feira;SC;280;GUARAMIRIM;Entrada inopinada do pedestre;Atropelamento de Pedestre;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;1
terca-feira;SC;470;BLUMENAU;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Feridas;Pleno dia;Nublado;2;0;1;2
terca-feira;SC;280;RIO NEGRINHO;Ingestao de alcool e/ou substancias psicoativas pelo pedestre;Colisao traseira;Sem Vitimas;Anoitecer;Nublado;2;0;0;2
terca-feira;SC;282;JOACABA;Velocidade Incompativel;Tombamento;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
terca-feira;SC;470;CAMPOS NOVOS;Velocidade Incompativel;Capotamento;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
terca-feira;SC;480;CHAPECO;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;1;2
quarta-feira;SC;101;BALNEARIO CAMBORIU;Ingestao de alcool pelo condutor;Colisao com objeto;Com Vitimas Feridas;Plena Noite;Nublado;1;0;1;1
quarta-feira;SC;101;PALHOCA;Pedestre andava na pista;Atropelamento de Pedestre;Com Vitimas Fatais;Pleno dia;Ceu Claro;2;1;0;1
quarta-feira;SC;470;IBIRAMA;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
quarta-feira;SC;282;ALFREDO WAGNER;Velocidade Incompativel;Colisao traseira;Com Vitimas Feridas;Pleno dia;Chuva;2;0;2;2
quarta-feira;SC;101;ITAJAI;Ausencia de reacao do condutor;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
segunda-feira;SC;480;CHAPECO;Velocidade Incompativel;Saida de leito carrocavel;Sem Vitimas;Pleno dia;Ceu Claro;2;0;0;1
quarta-feira;SC;282;FLORIANOPOLIS;Manobra de mudanca de faixa;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;4;0;2;4
quarta-feira;SC;280;IRINEOPOLIS;Conversao proibida;Colisao frontal;Com Vitimas Feridas;Pleno dia;Nublado;2;0;1;2
quarta-feira;SC;101;PALHOCA;Manobra de mudanca de faixa;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
quarta-feira;SC;101;CAPIVARI DE BAIXO;Ausencia de reacao do condutor;Colisao traseira;Com Vitimas Feridas;Pleno dia;Sol;5;0;3;2
quarta-feira;SC;101;SAO JOSE;Manobra de mudanca de faixa;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
quarta-feira;SC;470;RIO DO SUL;Trafegar com motocicleta (ou similar) entre as faixas;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;1;3
quarta-feira;SC;470;AGRONOMICA;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Sol;2;0;1;2
quarta-feira;SC;470;RIO DO SUL;Desrespeitar a preferencia no cruzamento;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
quarta-feira;SC;101;BIGUACU;Demais falhas mecanicas ou eletricas;Tombamento;Com Vitimas Feridas;Pleno dia;Sol;2;0;2;1
quarta-feira;SC;101;BALNEARIO CAMBORIU;Trafegar com motocicleta (ou similar) entre as faixas;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
quarta-feira;SC;470;IBIRAMA;Pista esburacada;Tombamento;Com Vitimas Feridas;Pleno dia;Sol;1;0;1;1
quarta-feira;SC;101;IMBITUBA;Entrada inopinada do pedestre;Atropelamento de Pedestre;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;1
quarta-feira;SC;101;CAMBORIU;Demais falhas mecanicas ou eletricas;Colisao traseira;Sem Vitimas;Pleno dia;Ceu Claro;2;0;0;2
sabado;SC;280;ARAQUARI;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Sem Vitimas;Pleno dia;Ceu Claro;2;0;0;2
quarta-feira;SC;282;XANXERE;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;1;2
quarta-feira;SC;101;PENHA;Demais falhas mecanicas ou eletricas;Tombamento;Com Vitimas Feridas;Pleno dia;Sol;2;0;2;1
quarta-feira;SC;470;TROMBUDO CENTRAL;Pedestre cruzava a pista fora da faixa;Atropelamento de Pedestre;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;1
quarta-feira;SC;153;CONCORDIA;Velocidade Incompativel;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
quarta-feira;SC;101;BARRA VELHA;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
quarta-feira;SC;282;PONTE SERRADA;Demais Fenômenos da natureza;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;2;2
quinta-feira;SC;101;CAMBORIU;Reacao tardia ou ineficiente do condutor;Colisao frontal;Com Vitimas Feridas;Amanhecer;Nublado;2;0;1;2
quinta-feira;SC;470;NAVEGANTES;Ausencia de reacao do condutor;Colisao traseira;Com Vitimas Feridas;Amanhecer;Ceu Claro;2;0;1;2
quarta-feira;SC;280;TRES BARRAS;Ausencia de reacao do condutor;Colisao lateral sentido oposto;Com Vitimas Feridas;Plena Noite;Ignorado;2;0;1;2
quinta-feira;SC;101;SAO JOSE;Condutor deixou de manter distancia do veiculo da frente;Tombamento;Com Vitimas Feridas;Pleno dia;Sol;2;0;2;1
quinta-feira;SC;101;SANGAO;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;1;2
quinta-feira;SC;101;ITAJAI;Desrespeitar a preferencia no cruzamento;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
quinta-feira;SC;470;RIO DO SUL;Velocidade Incompativel;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
quinta-feira;SC;282;CUNHA PORA;Acessar a via sem observar a presenca dos outros veiculos;Colisao lateral sentido oposto;Com Vitimas Feridas;Pleno dia;Sol;2;0;1;2
quinta-feira;SC;282;LAGES;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
quinta-feira;SC;280;RIO NEGRINHO;Conversao proibida;Colisao transversal;Com Vitimas Feridas;Pleno dia;Sol;3;0;1;2
quinta-feira;SC;282;PONTE SERRADA;Conversao proibida;Colisao transversal;Com Vitimas Feridas;Pleno dia;Ceu Claro;3;0;3;2
quinta-feira;SC;116;SAO CRISTOVAO DO SUL;Mal subito do condutor;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Sol;1;0;1;1
quinta-feira;SC;282;PONTE SERRADA;Manobra de mudanca de faixa;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
quinta-feira;SC;101;PALHOCA;Ausencia de reacao do condutor;Colisao traseira;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
quinta-feira;SC;280;JARAGUA DO SUL;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
quinta-feira;SC;280;GUARAMIRIM;Objeto estatico sobre o leito carrocavel;Queda de ocupante de veiculo;Com Vitimas Feridas;Anoitecer;Ceu Claro;1;0;1;1
quinta-feira;SC;101;ITAJAI;Reacao tardia ou ineficiente do condutor;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
quinta-feira;SC;101;ARAQUARI;Acessar a via sem observar a presenca dos outros veiculos;Colisao transversal;Com Vitimas Fatais;Plena Noite;Ceu Claro;2;1;0;2
quinta-feira;SC;282;CORDILHEIRA ALTA;Ingestao de alcool pelo condutor;Colisao traseira;Com Vitimas Feridas;Plena Noite;Ceu Claro;2;0;1;2
sexta-feira;SC;470;NAVEGANTES;Animais na Pista;Atropelamento de Animal;Com Vitimas Feridas;Amanhecer;Ceu Claro;2;0;1;1
sexta-feira;SC;101;SAO JOSE;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
sexta-feira;SC;101;TUBARAO;Ultrapassagem Indevida;Colisao com objeto;Com Vitimas Feridas;Amanhecer;Ceu Claro;1;0;1;1
sexta-feira;SC;282;AGUAS MORNAS;Condutor Dormindo;Colisao lateral sentido oposto;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;2;2
sexta-feira;SC;470;RIO DO SUL;Reacao tardia ou ineficiente do condutor;Colisao lateral mesmo sentido;Com Vitimas Feridas;Amanhecer;Nublado;2;0;1;2
sexta-feira;SC;101;PALHOCA;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Sol;2;0;1;2
terca-feira;SC;101;NAVEGANTES;Reacao tardia ou ineficiente do condutor;Tombamento;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
sexta-feira;SC;470;GASPAR;Condutor Dormindo;Colisao lateral sentido oposto;Com Vitimas Feridas;Pleno dia;Sol;2;0;1;2
sabado;SC;101;ITAJAI;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;5;0;1;3
sexta-feira;SC;282;ALFREDO WAGNER;Reacao tardia ou ineficiente do condutor;Saida de leito carrocavel;Com Vitimas Feridas;Pleno dia;Ceu Claro;1;0;1;1
sexta-feira;SC;101;SAO JOSE;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Sol;2;0;1;2
sexta-feira;SC;101;CAMBORIU;Manobra de mudanca de faixa;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia;Sol;2;0;1;2
sexta-feira;SC;101;LAGUNA;Manobra de mudanca de faixa;Colisao lateral mesmo sentido;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
sexta-feira;SC;101;PALHOCA;Condutor deixou de manter distancia do veiculo da frente;Colisao traseira;Com Vitimas Feridas;Pleno dia;Ceu Claro;2;0;1;2
